HBASE-18434,hbase-1/hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/NettyRpcDuplexHandler.java,hbase-1/hbase-client/src/main/java/org/apache/hadoop/hbase/zookeeper/ZKUtil.java,hbase-1/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/bucket/BucketAllocator.java,hbase-1/hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterDumpServlet.java,hbase-1/hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterRpcServices.java,hbase-1/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RSDumpServlet.java,hbase-1/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/compactions/FIFOCompactionPolicy.java,hbase-1/hbase-server/src/main/java/org/apache/hadoop/hbase/util/RegionMover.java,hbase-1/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WALSplitter.java,hbase-1/hbase-server/src/test/java/org/apache/hadoop/hbase/io/hfile/bucket/TestBucketCache.java
HBASE-18412
HBASE-18402,hbase-1/hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/ThriftUtilities.java,hbase-1/hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/TDeleteType.java,hbase-1/hbase-thrift/src/test/java/org/apache/hadoop/hbase/thrift2/TestThriftHBaseServiceHandler.java
HBASE-18389,hbase-1/hbase-common/src/main/java/org/apache/hadoop/hbase/CellUtil.java,hbase-1/hbase-common/src/main/java/org/apache/hadoop/hbase/KeyValue.java,hbase-1/hbase-common/src/main/java/org/apache/hadoop/hbase/util/ClassSize.java
HBASE-18360
HBASE-18339
HBASE-18332
HBASE-18327
HBASE-18307,hbase-1/hbase-server/src/main/java/org/apache/hadoop/hbase/Server.java,hbase-1/hbase-server/src/main/java/org/apache/hadoop/hbase/io/asyncfs/AsyncFSOutput.java,hbase-1/hbase-server/src/main/java/org/apache/hadoop/hbase/io/asyncfs/AsyncFSOutputHelper.java,hbase-1/hbase-server/src/main/java/org/apache/hadoop/hbase/io/asyncfs/FanOutOneBlockAsyncDFSOutput.java,hbase-1/hbase-server/src/main/java/org/apache/hadoop/hbase/io/asyncfs/FanOutOneBlockAsyncDFSOutputHelper.java,hbase-1/hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/NettyRpcServer.java,hbase-1/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java,hbase-1/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/AsyncFSWAL.java,hbase-1/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/AsyncProtobufLogWriter.java,hbase-1/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/SecureAsyncProtobufLogWriter.java,hbase-1/hbase-server/src/main/java/org/apache/hadoop/hbase/util/NettyEventLoopGroupConfig.java,hbase-1/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/AsyncFSWALProvider.java,hbase-1/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/NettyAsyncFSWALConfigHelper.java,hbase-1/hbase-server/src/test/java/org/apache/hadoop/hbase/io/asyncfs/TestFanOutOneBlockAsyncDFSOutput.java,hbase-1/hbase-server/src/test/java/org/apache/hadoop/hbase/io/asyncfs/TestLocalAsyncOutput.java,hbase-1/hbase-server/src/test/java/org/apache/hadoop/hbase/io/asyncfs/TestSaslFanOutOneBlockAsyncDFSOutput.java,hbase-1/hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/wal/TestAsyncFSWAL.java,hbase-1/hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/wal/TestAsyncProtobufLog.java,hbase-1/hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/wal/TestAsyncWALReplay.java
HBASE-18286,hbase-1/hbase-client/src/main/java/org/apache/hadoop/hbase/client/Put.java
